"VolunteerID" "Activity" "Siganal" "ValueMEAN"
"24" "Laying" "TimeBodyAccJerkMagMEAN" -0.985529270555556
"25" "Walking" "TimeBodyAccJerkMagMEAN" -0.538291424594595
"25" "Walking Upstairs" "TimeBodyAccJerkMagMEAN" -0.679160843538462
"25" "Walking Downstairs" "TimeBodyAccJerkMagMEAN" -0.50048333137931
"25" "Sitting" "TimeBodyAccJerkMagMEAN" -0.989545142461538
"25" "Standing" "TimeBodyAccJerkMagMEAN" -0.984647071216216
"25" "Laying" "TimeBodyAccJerkMagMEAN" -0.962161355890411
"26" "Walking" "TimeBodyAccJerkMagMEAN" -0.290758024915254
"26" "Walking Upstairs" "TimeBodyAccJerkMagMEAN" -0.404463896363636
"26" "Walking Downstairs" "TimeBodyAccJerkMagMEAN" -0.1488562664
"26" "Sitting" "TimeBodyAccJerkMagMEAN" -0.990898435769231
"26" "Standing" "TimeBodyAccJerkMagMEAN" -0.986985213648649
"26" "Laying" "TimeBodyAccJerkMagMEAN" -0.989970604210526
"27" "Walking" "TimeBodyAccJerkMagMEAN" -0.230500549298246
"27" "Walking Upstairs" "TimeBodyAccJerkMagMEAN" -0.479067422156863
"27" "Walking Downstairs" "TimeBodyAccJerkMagMEAN" -0.115421210625
"27" "Sitting" "TimeBodyAccJerkMagMEAN" -0.989467178285714
"27" "Standing" "TimeBodyAccJerkMagMEAN" -0.985347620125
"27" "Laying" "TimeBodyAccJerkMagMEAN" -0.988372773648649
"28" "Walking" "TimeBodyAccJerkMagMEAN" -0.299223359444444
"28" "Walking Upstairs" "TimeBodyAccJerkMagMEAN" -0.388086248235294
"28" "Walking Downstairs" "TimeBodyAccJerkMagMEAN" -0.0707560279130435
"28" "Sitting" "TimeBodyAccJerkMagMEAN" -0.973274366805556
"28" "Standing" "TimeBodyAccJerkMagMEAN" -0.959551987468354
"28" "Laying" "TimeBodyAccJerkMagMEAN" -0.978455341875
"29" "Walking" "TimeBodyAccJerkMagMEAN" -0.240231677415094
"29" "Walking Upstairs" "TimeBodyAccJerkMagMEAN" -0.344324833061224
"29" "Walking Downstairs" "TimeBodyAccJerkMagMEAN" -0.138637624454167
"29" "Sitting" "TimeBodyAccJerkMagMEAN" -0.990719807666667
"29" "Standing" "TimeBodyAccJerkMagMEAN" -0.990785419538462
"29" "Laying" "TimeBodyAccJerkMagMEAN" -0.992725367826087
"30" "Walking" "TimeBodyAccJerkMagMEAN" -0.352111713846154
"30" "Walking Upstairs" "TimeBodyAccJerkMagMEAN" -0.596600099538461
"30" "Walking Downstairs" "TimeBodyAccJerkMagMEAN" -0.293738801622581
"30" "Sitting" "TimeBodyAccJerkMagMEAN" -0.987799055645161
"30" "Standing" "TimeBodyAccJerkMagMEAN" -0.971225190169491
"30" "Laying" "TimeBodyAccJerkMagMEAN" -0.97923282
"1" "Walking" "TimeBodyAccJerkMagSTD" -0.0744717500625263
"1" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.478991622075472
"1" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.0257877197081633
"1" "Sitting" "TimeBodyAccJerkMagSTD" -0.984120024042553
"1" "Standing" "TimeBodyAccJerkMagSTD" -0.993096209433962
"1" "Laying" "TimeBodyAccJerkMagSTD" -0.9282456284
"2" "Walking" "TimeBodyAccJerkMagSTD" -0.164150985127119
"2" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.21738939458125
"2" "Walking Downstairs" "TimeBodyAccJerkMagSTD" 0.22961718512766
"2" "Sitting" "TimeBodyAccJerkMagSTD" -0.984475868043478
"2" "Standing" "TimeBodyAccJerkMagSTD" -0.976675280185185
"2" "Laying" "TimeBodyAccJerkMagSTD" -0.98551807625
"3" "Walking" "TimeBodyAccJerkMagSTD" -0.139916355325862
"3" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.439020591694915
"3" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.0926324494530612
"3" "Sitting" "TimeBodyAccJerkMagSTD" -0.966550084230769
"3" "Standing" "TimeBodyAccJerkMagSTD" -0.948770043278689
"3" "Laying" "TimeBodyAccJerkMagSTD" -0.976121297903226
"4" "Walking" "TimeBodyAccJerkMagSTD" -0.316918956
"4" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.437261477884615
"4" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.216858921977778
"4" "Sitting" "TimeBodyAccJerkMagSTD" -0.9625491104
"4" "Standing" "TimeBodyAccJerkMagSTD" -0.958159482142857
"4" "Laying" "TimeBodyAccJerkMagSTD" -0.960786430740741
"5" "Walking" "TimeBodyAccJerkMagSTD" -0.282242276785714
"5" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.310186545957447
"5" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.0292570509829787
"5" "Sitting" "TimeBodyAccJerkMagSTD" -0.965757731590909
"5" "Standing" "TimeBodyAccJerkMagSTD" -0.942962047678571
"5" "Laying" "TimeBodyAccJerkMagSTD" -0.977477145384615
"6" "Walking" "TimeBodyAccJerkMagSTD" -0.0706029648421053
"6" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.169970363039216
"6" "Walking Downstairs" "TimeBodyAccJerkMagSTD" 0.209502174375
"6" "Sitting" "TimeBodyAccJerkMagSTD" -0.948181827818182
"6" "Standing" "TimeBodyAccJerkMagSTD" -0.956099145964912
"6" "Laying" "TimeBodyAccJerkMagSTD" -0.950341934385965
"7" "Walking" "TimeBodyAccJerkMagSTD" -0.027557329277193
"7" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.471265710980392
"7" "Walking Downstairs" "TimeBodyAccJerkMagSTD" 0.0901836280510638
"7" "Sitting" "TimeBodyAccJerkMagSTD" -0.970243274166667
"7" "Standing" "TimeBodyAccJerkMagSTD" -0.968566356037736
"7" "Laying" "TimeBodyAccJerkMagSTD" -0.967310932307692
"8" "Walking" "TimeBodyAccJerkMagSTD" -0.184571053979167
"8" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.228296364146341
"8" "Walking Downstairs" "TimeBodyAccJerkMagSTD" 0.2534082561
"8" "Sitting" "TimeBodyAccJerkMagSTD" -0.980667377391304
"8" "Standing" "TimeBodyAccJerkMagSTD" -0.979932239074074
"8" "Laying" "TimeBodyAccJerkMagSTD" -0.962954517222222
"9" "Walking" "TimeBodyAccJerkMagSTD" -0.317113487115385
"9" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.445485397959184
"9" "Walking Downstairs" "TimeBodyAccJerkMagSTD" 0.039907818552381
"9" "Sitting" "TimeBodyAccJerkMagSTD" -0.9517802432
"9" "Standing" "TimeBodyAccJerkMagSTD" -0.963764177777778
"9" "Laying" "TimeBodyAccJerkMagSTD" -0.9550268052
"10" "Walking" "TimeBodyAccJerkMagSTD" 0.037608338009434
"10" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.226010197889362
"10" "Walking Downstairs" "TimeBodyAccJerkMagSTD" 0.110877231263158
"10" "Sitting" "TimeBodyAccJerkMagSTD" -0.985209856296296
"10" "Standing" "TimeBodyAccJerkMagSTD" -0.952058214545455
"10" "Laying" "TimeBodyAccJerkMagSTD" -0.967556980689655
"11" "Walking" "TimeBodyAccJerkMagSTD" -0.403141284745763
"11" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.490485807222222
"11" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.127017223413043
"11" "Sitting" "TimeBodyAccJerkMagSTD" -0.974511726792453
"11" "Standing" "TimeBodyAccJerkMagSTD" -0.988853960638298
"11" "Laying" "TimeBodyAccJerkMagSTD" -0.976504858596491
"12" "Walking" "TimeBodyAccJerkMagSTD" -0.02028505044
"12" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.329827968269231
"12" "Walking Downstairs" "TimeBodyAccJerkMagSTD" 0.0655781271934783
"12" "Sitting" "TimeBodyAccJerkMagSTD" -0.972745892745098
"12" "Standing" "TimeBodyAccJerkMagSTD" -0.962678857213115
"12" "Laying" "TimeBodyAccJerkMagSTD" -0.962580915166667
"13" "Walking" "TimeBodyAccJerkMagSTD" -0.131788528797719
"13" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.451225931090909
"13" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.0433959844
"13" "Sitting" "TimeBodyAccJerkMagSTD" -0.988813098163265
"13" "Standing" "TimeBodyAccJerkMagSTD" -0.981865616666667
"13" "Laying" "TimeBodyAccJerkMagSTD" -0.980066243387097
"14" "Walking" "TimeBodyAccJerkMagSTD" -0.439746918474576
"14" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.337086266574074
"14" "Walking Downstairs" "TimeBodyAccJerkMagSTD" 0.194708838913556
"14" "Sitting" "TimeBodyAccJerkMagSTD" -0.973343388888889
"14" "Standing" "TimeBodyAccJerkMagSTD" -0.970437182833333
"14" "Laying" "TimeBodyAccJerkMagSTD" -0.966450909019608
"15" "Walking" "TimeBodyAccJerkMagSTD" -0.310071425166667
"15" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.313363553125
"15" "Walking Downstairs" "TimeBodyAccJerkMagSTD" 0.159631710516667
"15" "Sitting" "TimeBodyAccJerkMagSTD" -0.984639018474576
"15" "Standing" "TimeBodyAccJerkMagSTD" -0.979994800566038
"15" "Laying" "TimeBodyAccJerkMagSTD" -0.973644462777778
"16" "Walking" "TimeBodyAccJerkMagSTD" -0.403386563921569
"16" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.493067129607843
"16" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.0783498875595745
"16" "Sitting" "TimeBodyAccJerkMagSTD" -0.983615334057971
"16" "Standing" "TimeBodyAccJerkMagSTD" -0.986761550641026
"16" "Laying" "TimeBodyAccJerkMagSTD" -0.987891003571429
"17" "Walking" "TimeBodyAccJerkMagSTD" -0.275672786229508
"17" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.390912450416667
"17" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.206576683876087
"17" "Sitting" "TimeBodyAccJerkMagSTD" -0.99144649921875
"17" "Standing" "TimeBodyAccJerkMagSTD" -0.990363248205128
"17" "Laying" "TimeBodyAccJerkMagSTD" -0.980126745352113
"18" "Walking" "TimeBodyAccJerkMagSTD" -0.42541866125
"18" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.579330320344828
"18" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.3825173332
"18" "Sitting" "TimeBodyAccJerkMagSTD" -0.991159350526316
"18" "Standing" "TimeBodyAccJerkMagSTD" -0.986015285890411
"18" "Laying" "TimeBodyAccJerkMagSTD" -0.989526277538462
"19" "Walking" "TimeBodyAccJerkMagSTD" 0.0356558788076923
"19" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.284060693125
"19" "Walking Downstairs" "TimeBodyAccJerkMagSTD" 0.450612065720513
"19" "Sitting" "TimeBodyAccJerkMagSTD" -0.984205184931507
"19" "Standing" "TimeBodyAccJerkMagSTD" -0.979640838082192
"19" "Laying" "TimeBodyAccJerkMagSTD" -0.980668287831325
"20" "Walking" "TimeBodyAccJerkMagSTD" 0.0210765716843137
"20" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.239444370019608
"20" "Walking Downstairs" "TimeBodyAccJerkMagSTD" 0.0467185842571111
"20" "Sitting" "TimeBodyAccJerkMagSTD" -0.972537871515151
"20" "Standing" "TimeBodyAccJerkMagSTD" -0.938454372328767
"20" "Laying" "TimeBodyAccJerkMagSTD" -0.980161687058824
"21" "Walking" "TimeBodyAccJerkMagSTD" -0.0838487968942308
"21" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.404183875893617
"21" "Walking Downstairs" "TimeBodyAccJerkMagSTD" 0.0952339404955556
"21" "Sitting" "TimeBodyAccJerkMagSTD" -0.986520865058824
"21" "Standing" "TimeBodyAccJerkMagSTD" -0.97160651494382
"21" "Laying" "TimeBodyAccJerkMagSTD" -0.978552618777778
"22" "Walking" "TimeBodyAccJerkMagSTD" 0.111532924945652
"22" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.0876501605595238
"22" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.0337640982530556
"22" "Sitting" "TimeBodyAccJerkMagSTD" -0.968576776774194
"22" "Standing" "TimeBodyAccJerkMagSTD" -0.958825095396825
"22" "Laying" "TimeBodyAccJerkMagSTD" -0.959849821805556
"23" "Walking" "TimeBodyAccJerkMagSTD" -0.0268194363050847
"23" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.362708849411765
"23" "Walking Downstairs" "TimeBodyAccJerkMagSTD" 0.292087200087037
"23" "Sitting" "TimeBodyAccJerkMagSTD" -0.973668776323529
"23" "Standing" "TimeBodyAccJerkMagSTD" -0.974811528235294
"23" "Laying" "TimeBodyAccJerkMagSTD" -0.986685651527778
"24" "Walking" "TimeBodyAccJerkMagSTD" -0.409824562586207
"24" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.441068689830508
"24" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.143501970018182
"24" "Sitting" "TimeBodyAccJerkMagSTD" -0.985418456176471
"24" "Standing" "TimeBodyAccJerkMagSTD" -0.973108343043478
"24" "Laying" "TimeBodyAccJerkMagSTD" -0.983605927361111
"25" "Walking" "TimeBodyAccJerkMagSTD" -0.542870062567568
"25" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.674513059846154
"25" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.482976929827586
"25" "Sitting" "TimeBodyAccJerkMagSTD" -0.988311804923077
"25" "Standing" "TimeBodyAccJerkMagSTD" -0.982637080945946
"25" "Laying" "TimeBodyAccJerkMagSTD" -0.961931605342466
"26" "Walking" "TimeBodyAccJerkMagSTD" -0.279350754237288
"26" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.334531344727273
"26" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.111303956316
"26" "Sitting" "TimeBodyAccJerkMagSTD" -0.989986111666667
"26" "Standing" "TimeBodyAccJerkMagSTD" -0.982626252972973
"26" "Laying" "TimeBodyAccJerkMagSTD" -0.989101949473684
"27" "Walking" "TimeBodyAccJerkMagSTD" -0.266138940350877
"27" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.464610567058824
"27" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.0386367422818182
"27" "Sitting" "TimeBodyAccJerkMagSTD" -0.989200539571429
"27" "Standing" "TimeBodyAccJerkMagSTD" -0.98415908975
"27" "Laying" "TimeBodyAccJerkMagSTD" -0.988586771351351
"28" "Walking" "TimeBodyAccJerkMagSTD" -0.390449724259259
"28" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.325362338235294
"28" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.0418872609934783
"28" "Sitting" "TimeBodyAccJerkMagSTD" -0.970301646111111
"28" "Standing" "TimeBodyAccJerkMagSTD" -0.954068391518987
"28" "Laying" "TimeBodyAccJerkMagSTD" -0.973312647875
"29" "Walking" "TimeBodyAccJerkMagSTD" -0.133036273622642
"29" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.254485176020408
"29" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.0307693372041667
"29" "Sitting" "TimeBodyAccJerkMagSTD" -0.990531729333333
"29" "Standing" "TimeBodyAccJerkMagSTD" -0.990495689538462
"29" "Laying" "TimeBodyAccJerkMagSTD" -0.994646916811594
"30" "Walking" "TimeBodyAccJerkMagSTD" -0.353751020923077
"30" "Walking Upstairs" "TimeBodyAccJerkMagSTD" -0.561837706461538
"30" "Walking Downstairs" "TimeBodyAccJerkMagSTD" -0.125283184512903
"30" "Sitting" "TimeBodyAccJerkMagSTD" -0.98605764
"30" "Standing" "TimeBodyAccJerkMagSTD" -0.950762271186441
"30" "Laying" "TimeBodyAccJerkMagSTD" -0.969642290285714
"1" "Walking" "TimeBodyGyroMagMEAN" -0.160979552536842
"1" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.126735589969811
"1" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.0757412543673469
"1" "Sitting" "TimeBodyGyroMagMEAN" -0.93089249
"1" "Standing" "TimeBodyGyroMagMEAN" -0.976493792830189
"1" "Laying" "TimeBodyGyroMagMEAN" -0.874759548
"2" "Walking" "TimeBodyGyroMagMEAN" -0.446549092881356
"2" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.219713472958333
"2" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.162188586930426
"2" "Sitting" "TimeBodyGyroMagMEAN" -0.946035087173913
"2" "Standing" "TimeBodyGyroMagMEAN" -0.963466341851852
"2" "Laying" "TimeBodyGyroMagMEAN" -0.950011569583333
"3" "Walking" "TimeBodyGyroMagMEAN" -0.466411754137931
"3" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.347321812220339
"3" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.215294501244898
"3" "Sitting" "TimeBodyGyroMagMEAN" -0.919354372307692
"3" "Standing" "TimeBodyGyroMagMEAN" -0.892089349344262
"3" "Laying" "TimeBodyGyroMagMEAN" -0.951564751451613
"4" "Walking" "TimeBodyGyroMagMEAN" -0.49779220106
"4" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.299779407884615
"4" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.3466062928
"4" "Sitting" "TimeBodyGyroMagMEAN" -0.9260633138
"4" "Standing" "TimeBodyGyroMagMEAN" -0.900982100535714
"4" "Laying" "TimeBodyGyroMagMEAN" -0.930236462592593
"5" "Walking" "TimeBodyGyroMagMEAN" -0.355933083571429
"5" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.235516929306383
"5" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.218029835319149
"5" "Sitting" "TimeBodyGyroMagMEAN" -0.934301646590909
"5" "Standing" "TimeBodyGyroMagMEAN" -0.900671630714286
"5" "Laying" "TimeBodyGyroMagMEAN" -0.946938300576923
"6" "Walking" "TimeBodyGyroMagMEAN" -0.281207841122807
"6" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.12912124415098
"6" "Walking Downstairs" "TimeBodyGyroMagMEAN" 0.0142677821595833
"6" "Sitting" "TimeBodyGyroMagMEAN" -0.932703812181818
"6" "Standing" "TimeBodyGyroMagMEAN" -0.939404744385965
"6" "Laying" "TimeBodyGyroMagMEAN" -0.908980174736842
"7" "Walking" "TimeBodyGyroMagMEAN" -0.305959351403509
"7" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.239099165627451
"7" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.18874081887234
"7" "Sitting" "TimeBodyGyroMagMEAN" -0.897870535
"7" "Standing" "TimeBodyGyroMagMEAN" -0.943425564528302
"7" "Laying" "TimeBodyGyroMagMEAN" -0.915793634807692
"8" "Walking" "TimeBodyGyroMagMEAN" -0.00310243820125
"8" "Walking Upstairs" "TimeBodyGyroMagMEAN" 0.166447991
"8" "Walking Downstairs" "TimeBodyGyroMagMEAN" 0.0993429744078947
"8" "Sitting" "TimeBodyGyroMagMEAN" -0.93268224326087
"8" "Standing" "TimeBodyGyroMagMEAN" -0.952848496851852
"8" "Laying" "TimeBodyGyroMagMEAN" -0.924253348518518
"9" "Walking" "TimeBodyGyroMagMEAN" -0.294542266826923
"9" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.0833234490061224
"9" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.168921400633333
"9" "Sitting" "TimeBodyGyroMagMEAN" -0.9032355368
"9" "Standing" "TimeBodyGyroMagMEAN" -0.921030223111111
"9" "Laying" "TimeBodyGyroMagMEAN" -0.9071250998
"10" "Walking" "TimeBodyGyroMagMEAN" -0.156458730358491
"10" "Walking Upstairs" "TimeBodyGyroMagMEAN" 0.0438573846851064
"10" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.0238468037578947
"10" "Sitting" "TimeBodyGyroMagMEAN" -0.944202043703704
"10" "Standing" "TimeBodyGyroMagMEAN" -0.929787259772727
"10" "Laying" "TimeBodyGyroMagMEAN" -0.937590998793103
"11" "Walking" "TimeBodyGyroMagMEAN" -0.421801673559322
"11" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.255048336944444
"11" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.19788336026087
"11" "Sitting" "TimeBodyGyroMagMEAN" -0.951884472075472
"11" "Standing" "TimeBodyGyroMagMEAN" -0.979978011489362
"11" "Laying" "TimeBodyGyroMagMEAN" -0.952523752105263
"12" "Walking" "TimeBodyGyroMagMEAN" -0.35593036512
"12" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.316561585961538
"12" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.213351510686957
"12" "Sitting" "TimeBodyGyroMagMEAN" -0.941907240784314
"12" "Standing" "TimeBodyGyroMagMEAN" -0.888101372786885
"12" "Laying" "TimeBodyGyroMagMEAN" -0.9308405935
"13" "Walking" "TimeBodyGyroMagMEAN" -0.218669558421053
"13" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.237182958116364
"13" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.102114480531915
"13" "Sitting" "TimeBodyGyroMagMEAN" -0.951142644081633
"13" "Standing" "TimeBodyGyroMagMEAN" -0.95782537245614
"13" "Laying" "TimeBodyGyroMagMEAN" -0.944303111935484
"14" "Walking" "TimeBodyGyroMagMEAN" -0.137208741864407
"14" "Walking Upstairs" "TimeBodyGyroMagMEAN" 0.365779419444444
"14" "Walking Downstairs" "TimeBodyGyroMagMEAN" 0.166340011842444
"14" "Sitting" "TimeBodyGyroMagMEAN" -0.942756369259259
"14" "Standing" "TimeBodyGyroMagMEAN" -0.943530016833333
"14" "Laying" "TimeBodyGyroMagMEAN" -0.904665418431373
"15" "Walking" "TimeBodyGyroMagMEAN" -0.243711124444444
"15" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.201217274
"15" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.121686320740476
"15" "Sitting" "TimeBodyGyroMagMEAN" -0.957331628305085
"15" "Standing" "TimeBodyGyroMagMEAN" -0.946961381132076
"15" "Laying" "TimeBodyGyroMagMEAN" -0.944605127222222
"16" "Walking" "TimeBodyGyroMagMEAN" -0.485931932745098
"16" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.308260568039216
"16" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.309820427234043
"16" "Sitting" "TimeBodyGyroMagMEAN" -0.946417382463768
"16" "Standing" "TimeBodyGyroMagMEAN" -0.972528178205128
"16" "Laying" "TimeBodyGyroMagMEAN" -0.951777099571429
"17" "Walking" "TimeBodyGyroMagMEAN" -0.335009836885246
"17" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.235191249091667
"17" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.232641763307609
"17" "Sitting" "TimeBodyGyroMagMEAN" -0.967177744375
"17" "Standing" "TimeBodyGyroMagMEAN" -0.978184576538462
"17" "Laying" "TimeBodyGyroMagMEAN" -0.960733121690141
"18" "Walking" "TimeBodyGyroMagMEAN" -0.500471147857143
"18" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.3691086
"18" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.381022814727273
"18" "Sitting" "TimeBodyGyroMagMEAN" -0.977634992105263
"18" "Standing" "TimeBodyGyroMagMEAN" -0.963006793150685
"18" "Laying" "TimeBodyGyroMagMEAN" -0.980740846769231
"19" "Walking" "TimeBodyGyroMagMEAN" 0.100045071430769
"19" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.06161577145
"19" "Walking Downstairs" "TimeBodyGyroMagMEAN" 0.418004608615385
"19" "Sitting" "TimeBodyGyroMagMEAN" -0.942229043835616
"19" "Standing" "TimeBodyGyroMagMEAN" -0.94174504109589
"19" "Laying" "TimeBodyGyroMagMEAN" -0.953263432771084
"20" "Walking" "TimeBodyGyroMagMEAN" 0.0686275147882353
"20" "Walking Upstairs" "TimeBodyGyroMagMEAN" 0.0223302538235294
"20" "Walking Downstairs" "TimeBodyGyroMagMEAN" 0.0938419436933333
"20" "Sitting" "TimeBodyGyroMagMEAN" -0.939574435606061
"20" "Standing" "TimeBodyGyroMagMEAN" -0.883675028630137
"20" "Laying" "TimeBodyGyroMagMEAN" -0.9604473725
"21" "Walking" "TimeBodyGyroMagMEAN" -0.284775644807692
"21" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.168982721146809
"21" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.184850019535556
"21" "Sitting" "TimeBodyGyroMagMEAN" -0.964971113764706
"21" "Standing" "TimeBodyGyroMagMEAN" -0.949837151797753
"21" "Laying" "TimeBodyGyroMagMEAN" -0.949278890222222
"22" "Walking" "TimeBodyGyroMagMEAN" -0.210608043717391
"22" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.1280319236
"22" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.161333309783333
"22" "Sitting" "TimeBodyGyroMagMEAN" -0.942077432741935
"22" "Standing" "TimeBodyGyroMagMEAN" -0.931624303968254
"22" "Laying" "TimeBodyGyroMagMEAN" -0.926616373333333
"23" "Walking" "TimeBodyGyroMagMEAN" -0.0120968259523729
"23" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.156527148792745
"23" "Walking Downstairs" "TimeBodyGyroMagMEAN" 0.0390915481555556
"23" "Sitting" "TimeBodyGyroMagMEAN" -0.936593426911765
"23" "Standing" "TimeBodyGyroMagMEAN" -0.938430293382353
"23" "Laying" "TimeBodyGyroMagMEAN" -0.949418000972222
"24" "Walking" "TimeBodyGyroMagMEAN" -0.403064156896552
"24" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.33443583979661
"24" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.304965806363636
"24" "Sitting" "TimeBodyGyroMagMEAN" -0.964633252352941
"24" "Standing" "TimeBodyGyroMagMEAN" -0.954518594057971
"24" "Laying" "TimeBodyGyroMagMEAN" -0.953791512638889
"25" "Walking" "TimeBodyGyroMagMEAN" -0.394362401351351
"25" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.3186346998
"25" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.216082565601724
"25" "Sitting" "TimeBodyGyroMagMEAN" -0.966568718615385
"25" "Standing" "TimeBodyGyroMagMEAN" -0.967077442837838
"25" "Laying" "TimeBodyGyroMagMEAN" -0.809688545342466
"26" "Walking" "TimeBodyGyroMagMEAN" -0.392092024067797
"26" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.344427047636364
"26" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.23531462282
"26" "Sitting" "TimeBodyGyroMagMEAN" -0.954052945897436
"26" "Standing" "TimeBodyGyroMagMEAN" -0.968673955540541
"26" "Laying" "TimeBodyGyroMagMEAN" -0.951863594736842
"27" "Walking" "TimeBodyGyroMagMEAN" -0.396638753684211
"27" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.286145719598039
"27" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.164783206536364
"27" "Sitting" "TimeBodyGyroMagMEAN" -0.963565474
"27" "Standing" "TimeBodyGyroMagMEAN" -0.968702956625
"27" "Laying" "TimeBodyGyroMagMEAN" -0.966917594459459
"28" "Walking" "TimeBodyGyroMagMEAN" -0.310775945814815
"28" "Walking Upstairs" "TimeBodyGyroMagMEAN" -0.263415282690196
"28" "Walking Downstairs" "TimeBodyGyroMagMEAN" -0.068246324026087
"28" "Sitting" "TimeBodyGyroMagMEAN" -0.955175567083333
